logo,name,link,totalRate,category,reviewNums,workingHours,consumeDayOff,jobArray,rateArray
https://image.vorkers.com/resize/70x-/logo/company/5463-0347fc49c9f7474aa561da5ea134ce6f.png,株式会社JTB,https://www.vorkers.com/company.php?m_id=a0910000000G1M2,3.1,旅行、ホテル、旅館、レジャー業界,4066,23.2 ｈ,78.20%,"['営業 ：500人', '販売 ：68人', '店頭 ：40人', '企画 ：28人', '事務 ：21人', 'カウンター ：13人', '手配 ：10人', '旅行業 ：7人', 'サービス ：7人', 'オペレーター ：7人']","['2.7', '4.6', '2.9', '3.0', '3.0', '3.0', '2.9', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/3754-dd581b672a23b5511d2e9da446126753.png,TIS株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fs09,3.23,SIer、ソフト開発、システム運用業界,4057,27.4 ｈ,59.60%,"['エンジニア・SE ：373人', '営業 ：51人', '主任 ：42人', '金融 ：41人', '開発 ：28人', '産業 ：23人', 'コンサルタント ：18人', 'マネージャー ：15人', '主査 ：13人', '管理 ：10人']","['2.8', '4.4', '2.7', '3.0', '3.2', '3.7', '2.7', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/1219-8dfea137eea9a4f5bc4c3928a9300afa.png,株式会社野村総合研究所,https://www.vorkers.com/company.php?m_id=a0910000000Fr0Q,4.17,コンサルティング、シンクタンク業界,4045,49.4 ｈ,47.40%,"['エンジニア・SE ：338人', 'コンサルタント ：215人', '専門職 ：36人', 'AE ：35人', '主任 ：28人', '副主任 ：19人', '営業 ：15人', '上級専門職 ：14人', '開発 ：12人', '総合職 ：11人']","['3.4', '4.5', '3.5', '4.5', '3.6', '3.9', '3.6', '4.6']"
https://image.vorkers.com/resize/70x-/logo/company/3732-bd85623f769f6e99d56ece4128b048bf.png,SCSK株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frzk,3.25,SIer、ソフト開発、システム運用業界,3982,23.0 ｈ,88.60%,"['エンジニア・SE ：323人', '営業 ：96人', '技術 ：59人', '開発 ：29人', 'プロジェクトマネージャー ：24人', '金融 ：20人', '総合職 ：20人', '管理 ：19人', '一般職 ：12人', 'スタッフ ：8人']","['2.7', '4.7', '2.9', '2.9', '3.3', '3.6', '2.8', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/7889-8577e2dd7c4e5caa9c3b21d29b0240dd.png,デロイト トーマツ コンサルティング合同会社,https://www.vorkers.com/company.php?m_id=a0910000000G8f2,4.01,コンサルティング、シンクタンク業界,3951,74.6 ｈ,48.10%,"['コンサルタント ：592人', 'マネージャー ：56人', 'アナリスト ：25人', 'POOL ：13人', 'SC ：12人', 'CS職 ：9人', 'コンピテンシー ：8人', 'スタッフ ：8人', 'テクノロジー ：6人', 'BA ：6人']","['3.8', '4.0', '2.9', '4.6', '3.7', '3.7', '3.9', '3.6']"
https://image.vorkers.com/resize/70x-/logo/company/2187-ab9a5a101a48eb3afe3cc0893d64ed97.png,ルネサスエレクトロニクス株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrQ0,3.01,半導体、電子、精密機器業界,3877,34.6 ｈ,43.70%,"['設計 ：109人', '開発 ：96人', '技師 ：50人', '営業 ：45人', '半導体 ：44人', '主任 ：38人', '技術 ：36人', '課長 ：33人', 'マネージャー ：33人', '管理 ：30人']","['2.8', '4.3', '2.4', '3.0', '3.0', '2.9', '2.4', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/3194-96c6afa19f676e7fb492c15b1aecb7c3.png,三井住友信託銀行株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FroY,3.19,銀行（都市・信託・政府系）、信金業界,3826,39.4 ｈ,35.20%,"['営業 ：374人', '事務 ：76人', '企画 ：27人', '総合職 ：26人', '本部 ：25人', 'リテール ：23人', '管理 ：18人', '受託 ：16人', '調査役 ：13人', '不動産 ：13人']","['2.8', '4.3', '2.6', '3.5', '3.0', '2.9', '2.8', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/8693-20e8ae903f1bf4f570b91f5ac1d0987f.png,イオンリテール株式会社,https://www.vorkers.com/company.php?m_id=a0910000002aDIs,2.99,小売（百貨店・専門・CVS・量販店）業界,3789,18.9 ｈ,59.50%,"['販売 ：252人', '主任 ：68人', '営業 ：38人', '食品 ：37人', 'マネージャー ：28人', '薬剤師 ：26人', '小売 ：26人', '売場担当 ：19人', 'スタッフ ：16人', '管理 ：16人']","['2.7', '4.2', '2.8', '2.7', '2.9', '2.8', '2.5', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/3599-47a4e2c6c2fa6fb62aa4f26e8df79f98.png,株式会社光通信,https://www.vorkers.com/company.php?m_id=a0910000000Frvw,3.36,コンピュータ、通信機器、OA機器関連業界,3763,38.8 ｈ,42.70%,"['営業 ：370人', '管理 ：74人', 'マネージャー ：21人', '一般職 ：21人', '企画 ：17人', '課長 ：16人', '事務 ：13人', 'サブマネージャー ：11人', '課長代理 ：9人', '人事 ：8人']","['4.3', '3.0', '2.0', '4.4', '2.9', '3.3', '3.4', '2.7']"
https://image.vorkers.com/resize/70x-/logo/company/2746-4ffb736f0ae426009ceca157bfa978a9.png,株式会社リコー,https://www.vorkers.com/company.php?m_id=a0910000000FrcM,3.25,半導体、電子、精密機器業界,3746,21.2 ｈ,65.50%,"['開発 ：106人', '設計 ：80人', '営業 ：55人', 'エンジニア・SE ：48人', 'マーケティング ：44人', '研究開発 ：40人', '管理 ：32人', '企画 ：30人', '設計開発 ：29人', '技術 ：27人']","['2.8', '4.7', '2.7', '2.7', '3.2', '3.6', '2.4', '3.2']"
https://image.vorkers.com/resize/70x-/logo/company/3646-47ebeb08a4c3d2bbd774f559e97fa41e.png,株式会社エイチ・アイ・エス（HIS）,https://www.vorkers.com/company.php?m_id=a0910000000Frwk,2.94,旅行、ホテル、旅館、レジャー業界,3719,34.3 ｈ,45.70%,"['営業 ：358人', 'オペレーター ：73人', '販売 ：34人', '企画 ：22人', '事務 ：17人', 'カウンター ：12人', 'コンサルタント ：10人', '管理 ：10人', '法人 ：8人', '本社 ：8人']","['3.0', '2.9', '2.0', '3.8', '3.1', '3.4', '2.9', '1.9']"
https://image.vorkers.com/resize/70x-/logo/company/8640-e5efc320339605276361474441bc7d85.png,株式会社ユニクロ,https://www.vorkers.com/company.php?m_id=a0910000002a0t6,3.56,小売（百貨店・専門・CVS・量販店）業界,3717,26.5 ｈ,58.20%,"['販売 ：279人', '営業 ：108人', '店長 ：79人', '店舗 ：35人', '店長代理 ：23人', 'マーケティング ：23人', '店舗スタッフ ：22人', 'スタッフ ：22人', '店長候補 ：20人', '店長代行 ：19人']","['3.4', '4.3', '2.7', '3.8', '3.8', '2.9', '3.6', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/8031-37f397d090329b83bc586f1d2f51e79d.png,エヌ・ティ・ティ・コミュニケーションズ株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Ge8N,3.27,通信、ISP、データセンター業界,3694,23.1 ｈ,85.80%,"['営業 ：199人', 'エンジニア・SE ：187人', '企画 ：38人', '技術 ：25人', '開発 ：19人', '主査 ：18人', 'マーケティング ：9人', 'プロダクト ：9人', 'プロジェクトマネージャー ：9人', '管理 ：8人']","['2.6', '4.9', '3.2', '2.9', '3.4', '3.0', '2.7', '3.1']"
https://image.vorkers.com/resize/70x-/logo/company/1445-3bd11d288c8b414ab5dfb6b972066d3d.png,株式会社サイバーエージェント,https://www.vorkers.com/company.php?m_id=a0910000000Fr7M,3.95,インターネット業界,3639,48.9 ｈ,42.70%,"['営業 ：218人', 'エンジニア・SE ：92人', 'プロデューサー ：31人', '広告 ：29人', 'プランナー ：26人', 'インターネット広告 ：25人', '企画 ：22人', 'ディレクター ：21人', 'メディア ：17人', 'マネージャー ：16人']","['3.6', '2.8', '2.7', '4.7', '4.4', '4.5', '4.6', '3.1']"
https://image.vorkers.com/resize/70x-/logo/company/8569-86f04f9084fda5a986ab036c5fbb8c66.png,リコージャパン株式会社,https://www.vorkers.com/company.php?m_id=a0910000002ZOe1,2.92,コンピュータ、通信機器、OA機器関連業界,3583,18.7 ｈ,39.70%,"['営業 ：502人', 'エンジニア・SE ：75人', 'CE ：18人', 'スタッフ ：18人', '事務 ：12人', '主任 ：10人', 'サービス ：9人', '一般職 ：7人', '技術 ：6人', '営業支援 ：6人']","['2.6', '4.6', '2.6', '2.7', '3.0', '2.9', '2.4', '2.3']"
https://image.vorkers.com/resize/70x-/logo/company/3454-353c29c02d1208512136d2f8a2e3aeee.png,東日本旅客鉄道株式会社（JR東日本）,https://www.vorkers.com/company.php?m_id=a0910000000FrtY,3.13,航空、鉄道、運輸、倉庫業界,3519,18.0 ｈ,83.80%,"['営業 ：139人', '技術 ：102人', '総合職 ：29人', '乗務員 ：26人', '企画 ：26人', '事務 ：23人', '管理 ：20人', '駅員 ：18人', '現業 ：15人', '設備 ：14人']","['2.4', '4.7', '2.8', '2.3', '3.6', '2.6', '2.5', '3.4']"
https://image.vorkers.com/resize/70x-/logo/company/2836-d6e19157a3d2c2f77ae8be7579142cca.png,凸版印刷株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrfS,2.98,印刷、紙・パルプ、書籍、パネル業界,3364,38.7 ｈ,41.90%,"['営業 ：275人', '企画 ：83人', '技術 ：58人', '管理 ：32人', '開発 ：32人', 'エンジニア・SE ：22人', '事務 ：17人', 'スタッフ ：13人', '生産技術 ：12人', '研究 ：8人']","['2.6', '4.2', '2.8', '2.9', '3.0', '3.2', '2.5', '2.3']"
https://image.vorkers.com/resize/70x-/logo/company/3273-a0402b9bb972d35e70dd31913515f754.png,三菱UFJモルガン・スタンレー証券株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frpu,3.01,証券会社、投資ファンド、投資関連業界,3308,32.5 ｈ,56.20%,"['営業 ：388人', '投資銀行 ：44人', '総合職 ：28人', '管理 ：19人', 'リテール ：17人', '主任 ：17人', '事務 ：14人', '企画 ：10人', '本社 ：9人', '本部 ：7人']","['2.8', '4.6', '2.5', '3.0', '2.6', '2.7', '2.7', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/580-a0e728f09e3d35a88f1ae2448b64f502.png,日本マクドナルド株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fqmh,3.35,フードサービス、飲食業界,3307,34.6 ｈ,30.90%,"['店長 ：119人', '営業 ：92人', 'マネージャー ：65人', '販売 ：46人', '店舗 ：46人', '店舗スタッフ ：26人', '管理 ：24人', 'アシスタントマネージャー ：24人', 'スタッフ ：19人', 'マーケティング ：14人']","['3.4', '3.3', '2.8', '3.7', '3.6', '3.0', '3.2', '3.0']"
https://image.vorkers.com/resize/70x-/logo/company/3601-40be3a41079b9d0225ca53b8bd4c75c3.png,株式会社NTTドコモ,https://www.vorkers.com/company.php?m_id=a0910000000Frvy,3.37,通信、ISP、データセンター業界,3264,20.6 ｈ,92.80%,"['営業 ：178人', '企画 ：82人', '開発 ：37人', '技術 ：37人', 'エンジニア・SE ：36人', '研究開発 ：27人', '事務 ：23人', '管理 ：19人', 'マーケティング ：18人', '主査 ：11人']","['2.6', '4.9', '3.0', '2.6', '3.6', '3.2', '2.7', '3.8']"
https://image.vorkers.com/resize/70x-/logo/company/15377-367e7f4a8e3325019186e63fd0ad0727.png,NECソリューションイノベータ株式会社,https://www.vorkers.com/company.php?m_id=a0C1000000XyofD,3.3,SIer、ソフト開発、システム運用業界,3230,31.7 ｈ,50.80%,"['エンジニア・SE ：350人', '主任 ：48人', '開発 ：35人', '技術 ：23人', '営業 ：15人', '管理 ：9人', 'リーダー ：8人', 'マネージャー ：8人', 'プロジェクトマネージャー ：7人', 'IT ：5人']","['2.8', '4.4', '2.9', '3.0', '3.3', '3.4', '2.7', '3.2']"
https://image.vorkers.com/resize/70x-/logo/company/6144-db343442bcff135b5980ec405e5072c3.png,東京海上日動火災保険株式会社,https://www.vorkers.com/company.php?m_id=a0910000000G1iK,4.18,生命保険、損害保険業界,3206,27.0 ｈ,44.00%,"['営業 ：309人', 'サービス ：85人', '事務 ：71人', '損害 ：32人', '損害サービス ：20人', '課長代理 ：14人', '企画 ：9人', '地域型 ：7人', 'エリア ：6人', '副主任 ：6人']","['3.6', '4.8', '3.9', '3.6', '3.9', '3.8', '3.6', '4.2']"
https://image.vorkers.com/resize/70x-/logo/company/3752-90c915438ecbe0913fd22f747945fca0.png,富士ソフト株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fs07,2.84,SIer、ソフト開発、システム運用業界,3187,27.8 ｈ,58.90%,"['エンジニア・SE ：239人', '営業 ：70人', '技術 ：59人', '開発 ：41人', 'リーダー ：25人', '管理 ：25人', 'システム ：15人', '主任 ：13人', '事務 ：10人', '金融 ：8人']","['2.9', '4.1', '2.2', '2.6', '2.7', '2.8', '2.5', '2.6']"
https://image.vorkers.com/resize/70x-/logo/company/199-66e7671150601c935554e48fa6b43752.png,大和ハウス工業株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FqgV,3.16,不動産関連、住宅業界,3183,38.7 ｈ,32.10%,"['営業 ：421人', '設計 ：59人', '管理 ：39人', '一般職 ：22人', '事務 ：22人', '技術 ：17人', '経理 ：12人', '住宅 ：8人', '工事 ：8人', 'マンション事業部 ：4人']","['4.0', '3.4', '2.4', '3.1', '2.4', '2.5', '2.8', '3.8']"
https://image.vorkers.com/resize/70x-/logo/company/3598-255032e3d71ce6eacd316e573438a65a.png,KDDI株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frvv,3.3,通信、ISP、データセンター業界,3172,26.7 ｈ,62.60%,"['営業 ：179人', '企画 ：74人', '事務 ：47人', 'エンジニア・SE ：44人', '販売 ：41人', '技術 ：40人', '管理 ：15人', '課長補佐 ：15人', 'アドバイザー ：15人', '開発 ：14人']","['2.8', '4.7', '2.8', '2.8', '3.0', '2.9', '2.8', '3.9']"
https://image.vorkers.com/resize/70x-/logo/company/2473-4b12b96a1d7ac99143856908648d94d7.png,本田技研工業株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrWI,3.17,自動車、自動車部品、輸送機器業界,3151,21.3 ｈ,93.30%,"['営業 ：104人', '管理 ：88人', '購買 ：45人', '企画 ：32人', '事務 ：26人', '製造 ：25人', '技術 ：20人', '経理 ：17人', '人事 ：14人', '総務 ：14人']","['2.7', '4.7', '2.5', '2.5', '3.0', '3.2', '2.6', '3.7']"
https://image.vorkers.com/resize/70x-/logo/company/3314-40babf9108ba267892310a41af90d717.png,三井住友海上火災保険株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frqg,3.15,生命保険、損害保険業界,3151,34.8 ｈ,41.10%,"['営業 ：280人', '事務 ：86人', '損害サポート ：72人', '本社 ：30人', '管理 ：12人', '主任 ：11人', 'サービス ：11人', '損サ ：10人', '企画 ：9人', '地域職 ：9人']","['2.8', '4.6', '2.9', '2.9', '3.1', '2.9', '2.8', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/24-a5d77b67313ac44d078153d2462e497f.png,メットライフ生命保険株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Fqde,3.18,生命保険、損害保険業界,3148,26.1 ｈ,56.40%,"['営業 ：201人', '事務 ：53人', 'コンサルタント ：44人', '管理 ：40人', '内勤 ：24人', 'マーケティング ：20人', '企画 ：18人', 'マネージャー ：14人', 'システム ：13人', 'IT ：13人']","['3.5', '4.3', '2.3', '2.9', '2.7', '3.1', '2.9', '3.1']"
https://image.vorkers.com/resize/70x-/logo/company/8226-7499c8fecbfae05c313ce2a511efbb7e.png,スズキ株式会社（自動車）,https://www.vorkers.com/company.php?m_id=a0910000000Hfu8,2.81,自動車、自動車部品、輸送機器業界,3146,35.0 ｈ,47.20%,"['営業 ：205人', '技術 ：98人', '設計 ：90人', '一般職 ：35人', '生産技術 ：33人', '事務 ：24人', '管理 ：19人', '開発 ：9人', '生産 ：8人', '四輪技術 ：8人']","['2.6', '3.3', '2.4', '3.8', '2.8', '2.8', '2.4', '2.1']"
https://image.vorkers.com/resize/70x-/logo/company/4-916134115e334522815601c264c31f1d.png,住友生命保険相互会社,https://www.vorkers.com/company.php?m_id=a0910000000FqdJ,3.39,生命保険、損害保険業界,3137,25.8 ｈ,46.30%,"['営業 ：429人', '総合職 ：64人', '事務 ：61人', '一般職 ：27人', '管理 ：15人', '一般事務 ：9人', '本社 ：9人', '営業職員 ：8人', '支社 ：8人', '所長 ：7人']","['3.8', '4.3', '2.8', '2.9', '3.4', '3.0', '3.3', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/3529-43cbc89709d5b51948cad9840d727cb9.png,全日本空輸株式会社（ANA）,https://www.vorkers.com/company.php?m_id=a0910000000Frul,3.52,航空、鉄道、運輸、倉庫業界,3097,10.0 ｈ,81.80%,"['客室乗務員 ：310人', '客室乗務職 ：78人', '客室 ：44人', '総合職 ：35人', '営業 ：21人', '技術 ：13人', '事務 ：11人', '客室乗務 ：11人', 'アテンダント ：11人', 'サービス ：10人']","['2.6', '4.7', '3.0', '3.4', '3.9', '2.5', '3.3', '3.6']"
https://image.vorkers.com/resize/70x-/logo/company/201-a2842e3a549be68edcaf1eb719746f9b.png,積水ハウス株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FqgX,3.37,不動産関連、住宅業界,3096,40.2 ｈ,22.40%,"['営業 ：404人', '設計 ：47人', '事務 ：33人', '技術 ：33人', 'カスタマーズセンター ：11人', '一般事務 ：9人', '総務 ：6人', '建築 ：6人', '一般職 ：6人', 'アフターサービス ：5人']","['4.2', '4.1', '2.6', '3.2', '2.8', '2.8', '3.0', '3.5']"
https://image.vorkers.com/resize/70x-/logo/company/3316-7744dac72c930183c9018e3c272aceb3.png,あいおいニッセイ同和損害保険株式会社,https://www.vorkers.com/company.php?m_id=a0910000000Frqk,3.02,生命保険、損害保険業界,3083,27.2 ｈ,56.70%,"['営業 ：263人', '事務 ：98人', 'サービス ：63人', '本社 ：20人', '損害サービス ：20人', '一般事務 ：15人', '査定 ：13人', '管理 ：12人', '課長 ：10人', '全域型 ：8人']","['2.9', '4.3', '2.7', '2.9', '2.8', '2.8', '2.7', '2.9']"
https://image.vorkers.com/resize/70x-/logo/company/8588-a5a1ec59a1a7e164e295f931d601cc1d.png,株式会社ベルシステム24,https://www.vorkers.com/company.php?m_id=a0910000002ZSOe,2.99,コールセンター、業務請負業界,3080,24.9 ｈ,69.20%,"['オペレーター ：91人', 'コールセンター ：77人', 'スーパーバイザー ：51人', '営業 ：50人', 'オペレーション ：38人', '事務 ：25人', '管理 ：21人', 'カスタマーサポート ：20人', 'マネージャー ：18人', 'スタッフ ：16人']","['2.7', '4.3', '2.4', '2.8', '3.1', '3.1', '2.7', '2.5']"
https://image.vorkers.com/resize/70x-/logo/company/2837-abfba5f7a792b60ecf6b50646a66586e.png,大日本印刷株式会社,https://www.vorkers.com/company.php?m_id=a0910000000FrfT,2.93,印刷、紙・パルプ、書籍、パネル業界,3030,33.2 ｈ,47.30%,"['営業 ：207人', '企画 ：74人', '開発 ：63人', '技術 ：53人', '研究開発 ：21人', '開発職 ：17人', '研究開発職 ：13人', '事務 ：10人', 'エンジニア・SE ：10人', '研究職 ：8人']","['2.4', '4.6', '2.6', '2.8', '2.9', '2.9', '2.5', '2.5']"
https://image.vorkers.com/resize/70x-/logo/company/1458-e62b98ab29e3c63164d36c4cfdc1aba8.png,株式会社大塚商会,https://www.vorkers.com/company.php?m_id=a0910000000Fr7a,3.24,コンピュータ、通信機器、OA機器関連業界,3015,38.5 ｈ,30.20%,"['営業 ：411人', 'エンジニア・SE ：58人', '主任 ：17人', '技術 ：12人', 'マーケティング ：11人', '事務 ：10人', '係長 ：9人', 'スタッフ ：7人', '一般 ：5人', 'インストラクター ：4人']","['4.3', '2.8', '2.4', '3.9', '2.8', '2.5', '2.9', '3.5']"
https://image.vorkers.com/resize/70x-/logo/company/1241-937ed30b1605b861a43151ea13f137a7.png,株式会社パソナ,https://www.vorkers.com/company.php?m_id=a0910000000Fr0n,3.57,人材サービス業界,3014,38.1 ｈ,42.90%,"['営業 ：391人', '事務 ：32人', '管理部 ：20人', 'リーダー ：15人', 'コーディネーター ：15人', 'マネージャー ：15人', '人材紹介 ：11人', 'コンサルタント ：9人', '内勤 ：6人', 'アドバイザー ：5人']","['2.7', '4.4', '2.6', '3.6', '4.2', '4.0', '3.4', '2.4']"
https://image.vorkers.com/resize/70x-/logo/company/7763-b0d2ed7b2dbea3c12f9f470de3efdbda.png,株式会社りそな銀行,https://www.vorkers.com/company.php?m_id=a0910000000G2dh,3.04,銀行（都市・信託・政府系）、信金業界,2950,24.4 ｈ,68.40%,"['営業 ：336人', '融資 ：59人', '事務 ：55人', '窓口 ：21人', '支店 ：13人', '総合職 ：11人', '本部 ：10人', '営業店 ：8人', '法人 ：8人', 'マネージャー ：8人']","['2.7', '4.8', '2.9', '2.8', '2.9', '3.1', '2.7', '2.3']"
https://image.vorkers.com/resize/70x-/logo/company/2332-6e79374858e65fc3cf1ef0ef6d9d12b9.png,株式会社デンソー（自動車部品）,https://www.vorkers.com/company.php?m_id=a0910000000FrSO,3.66,自動車、自動車部品、輸送機器業界,2945,29.4 ｈ,69.30%,"['設計 ：63人', '技術 ：59人', '営業 ：51人', '企画 ：51人', '事務 ：48人', '開発 ：44人', '生産技術 ：37人', '製造 ：31人', '管理 ：29人', '総合職 ：15人']","['3.0', '4.8', '3.3', '3.1', '3.4', '3.3', '3.0', '4.4']"
